f[Hz]	Si_D(f)	Si_G(f)	Si_G-D(f).re	Si_G-D(f).im
8.7265e+013	2.8614e-018	5.6029e-018	3.1570e-018	1.3526e-018
8.7280e+013	2.8666e-018	5.6063e-018	3.1636e-018	1.3514e-018
8.7296e+013	2.8717e-018	5.6105e-018	3.1706e-018	1.3501e-018
8.7311e+013	2.8749e-018	5.6123e-018	3.1754e-018	1.3483e-018
8.7326e+013	2.8749e-018	5.6108e-018	3.1768e-018	1.3464e-018
8.7341e+013	2.8734e-018	5.6078e-018	3.1765e-018	1.3439e-018
8.7357e+013	2.8723e-018	5.6035e-018	3.1761e-018	1.3410e-018
8.7372e+013	2.8717e-018	5.5980e-018	3.1758e-018	1.3381e-018
8.7387e+013	2.8718e-018	5.5922e-018	3.1757e-018	1.3352e-018
8.7402e+013	2.8726e-018	5.5866e-018	3.1760e-018	1.3326e-018
8.7418e+013	2.8733e-018	5.5817e-018	3.1764e-018	1.3302e-018
8.7433e+013	2.8737e-018	5.5773e-018	3.1768e-018	1.3279e-018
8.7448e+013	2.8743e-018	5.5739e-018	3.1776e-018	1.3260e-018
8.7463e+013	2.8755e-018	5.5718e-018	3.1791e-018	1.3246e-018
8.7479e+013	2.8766e-018	5.5696e-018	3.1805e-018	1.3232e-018
8.7494e+013	2.8778e-018	5.5677e-018	3.1821e-018	1.3216e-018
8.7509e+013	2.8794e-018	5.5678e-018	3.1847e-018	1.3202e-018
8.7524e+013	2.8815e-018	5.5701e-018	3.1883e-018	1.3188e-018
8.7540e+013	2.8839e-018	5.5740e-018	3.1925e-018	1.3178e-018
8.7555e+013	2.8866e-018	5.5794e-018	3.1974e-018	1.3168e-018
8.7570e+013	2.8883e-018	5.5853e-018	3.2020e-018	1.3157e-018
8.7585e+013	2.8886e-018	5.5916e-018	3.2062e-018	1.3148e-018
8.7601e+013	2.8889e-018	5.5987e-018	3.2106e-018	1.3143e-018
8.7616e+013	2.8891e-018	5.6057e-018	3.2149e-018	1.3137e-018
8.7631e+013	2.8884e-018	5.6122e-018	3.2185e-018	1.3126e-018
8.7646e+013	2.8874e-018	5.6186e-018	3.2221e-018	1.3112e-018
8.7662e+013	2.8867e-018	5.6255e-018	3.2260e-018	1.3101e-018
8.7677e+013	2.8860e-018	5.6334e-018	3.2299e-018	1.3091e-018
8.7692e+013	2.8855e-018	5.6431e-018	3.2346e-018	1.3081e-018
8.7708e+013	2.8853e-018	5.6534e-018	3.2397e-018	1.3072e-018
8.7723e+013	2.8852e-018	5.6634e-018	3.2447e-018	1.3062e-018
8.7738e+013	2.8855e-018	5.6735e-018	3.2500e-018	1.3055e-018
8.7753e+013	2.8856e-018	5.6837e-018	3.2552e-018	1.3046e-018
8.7769e+013	2.8852e-018	5.6930e-018	3.2599e-018	1.3032e-018
8.7784e+013	2.8847e-018	5.7018e-018	3.2644e-018	1.3017e-018
8.7799e+013	2.8842e-018	5.7105e-018	3.2689e-018	1.3002e-018
8.7814e+013	2.8835e-018	5.7177e-018	3.2727e-018	1.2984e-018
8.7830e+013	2.8817e-018	5.7217e-018	3.2746e-018	1.2965e-018
8.7845e+013	2.8789e-018	5.7235e-018	3.2747e-018	1.2947e-018
8.7860e+013	2.8759e-018	5.7254e-018	3.2748e-018	1.2930e-018
8.7875e+013	2.8729e-018	5.7281e-018	3.2752e-018	1.2912e-018
8.7891e+013	2.8691e-018	5.7307e-018	3.2754e-018	1.2890e-018
8.7906e+013	2.8654e-018	5.7327e-018	3.2753e-018	1.2865e-018
8.7921e+013	2.8610e-018	5.7322e-018	3.2736e-018	1.2840e-018
8.7936e+013	2.8544e-018	5.7275e-018	3.2685e-018	1.2816e-018
8.7952e+013	2.8463e-018	5.7195e-018	3.2612e-018	1.2793e-018
8.7967e+013	2.8384e-018	5.7108e-018	3.2538e-018	1.2767e-018
8.7982e+013	2.8303e-018	5.7029e-018	3.2466e-018	1.2740e-018
8.7997e+013	2.8214e-018	5.6957e-018	3.2388e-018	1.2713e-018
8.8013e+013	2.8120e-018	5.6870e-018	3.2299e-018	1.2681e-018
8.8028e+013	2.8031e-018	5.6775e-018	3.2211e-018	1.2648e-018
8.8043e+013	2.7946e-018	5.6690e-018	3.2128e-018	1.2620e-018
8.8058e+013	2.7863e-018	5.6610e-018	3.2046e-018	1.2594e-018
8.8074e+013	2.7786e-018	5.6533e-018	3.1967e-018	1.2570e-018
8.8089e+013	2.7712e-018	5.6462e-018	3.1893e-018	1.2547e-018
8.8104e+013	2.7635e-018	5.6389e-018	3.1818e-018	1.2519e-018
8.8120e+013	2.7554e-018	5.6313e-018	3.1739e-018	1.2490e-018
8.8135e+013	2.7472e-018	5.6239e-018	3.1659e-018	1.2462e-018
8.8150e+013	2.7390e-018	5.6164e-018	3.1580e-018	1.2432e-018
8.8165e+013	2.7306e-018	5.6090e-018	3.1501e-018	1.2399e-018
8.8181e+013	2.7224e-018	5.6033e-018	3.1429e-018	1.2366e-018
8.8196e+013	2.7145e-018	5.5987e-018	3.1362e-018	1.2335e-018
8.8211e+013	2.7059e-018	5.5911e-018	3.1282e-018	1.2299e-018
8.8226e+013	2.6968e-018	5.5800e-018	3.1187e-018	1.2260e-018
8.8242e+013	2.6878e-018	5.5682e-018	3.1091e-018	1.2221e-018
8.8257e+013	2.6787e-018	5.5569e-018	3.0995e-018	1.2183e-018
8.8272e+013	2.6697e-018	5.5455e-018	3.0899e-018	1.2144e-018
8.8287e+013	2.6608e-018	5.5348e-018	3.0808e-018	1.2105e-018
8.8303e+013	2.6521e-018	5.5241e-018	3.0716e-018	1.2070e-018
8.8318e+013	2.6432e-018	5.5122e-018	3.0614e-018	1.2037e-018
8.8333e+013	2.6344e-018	5.5004e-018	3.0505e-018	1.2009e-018
8.8348e+013	2.6262e-018	5.4894e-018	3.0400e-018	1.1988e-018
8.8364e+013	2.6175e-018	5.4782e-018	3.0290e-018	1.1968e-018
8.8379e+013	2.6077e-018	5.4673e-018	3.0179e-018	1.1945e-018
8.8394e+013	2.5987e-018	5.4567e-018	3.0075e-018	1.1920e-018
8.8409e+013	2.5903e-018	5.4445e-018	2.9966e-018	1.1898e-018
8.8425e+013	2.5811e-018	5.4306e-018	2.9844e-018	1.1871e-018
8.8440e+013	2.5716e-018	5.4157e-018	2.9722e-018	1.1838e-018
8.8455e+013	2.5623e-018	5.3991e-018	2.9596e-018	1.1806e-018
8.8470e+013	2.5522e-018	5.3815e-018	2.9459e-018	1.1773e-018
8.8486e+013	2.5421e-018	5.3654e-018	2.9328e-018	1.1743e-018
8.8501e+013	2.5328e-018	5.3510e-018	2.9207e-018	1.1718e-018
8.8516e+013	2.5237e-018	5.3374e-018	2.9087e-018	1.1698e-018
8.8531e+013	2.5146e-018	5.3241e-018	2.8967e-018	1.1681e-018
8.8547e+013	2.5054e-018	5.3110e-018	2.8848e-018	1.1664e-018
8.8562e+013	2.4963e-018	5.2990e-018	2.8733e-018	1.1650e-018
8.8577e+013	2.4872e-018	5.2886e-018	2.8622e-018	1.1636e-018
8.8593e+013	2.4778e-018	5.2789e-018	2.8513e-018	1.1622e-018
8.8608e+013	2.4685e-018	5.2693e-018	2.8404e-018	1.1609e-018
8.8623e+013	2.4591e-018	5.2594e-018	2.8293e-018	1.1597e-018
8.8638e+013	2.4494e-018	5.2491e-018	2.8176e-018	1.1585e-018
8.8654e+013	2.4395e-018	5.2389e-018	2.8060e-018	1.1576e-018
8.8669e+013	2.4299e-018	5.2289e-018	2.7945e-018	1.1569e-018
8.8684e+013	2.4205e-018	5.2184e-018	2.7829e-018	1.1561e-018
8.8699e+013	2.4116e-018	5.2077e-018	2.7715e-018	1.1553e-018
8.8715e+013	2.4034e-018	5.1976e-018	2.7608e-018	1.1547e-018
8.8730e+013	2.3954e-018	5.1876e-018	2.7503e-018	1.1542e-018
8.8745e+013	2.3875e-018	5.1775e-018	2.7398e-018	1.1536e-018
8.8760e+013	2.3802e-018	5.1690e-018	2.7303e-018	1.1533e-018
8.8776e+013	2.3738e-018	5.1634e-018	2.7224e-018	1.1533e-018
8.8791e+013	2.3681e-018	5.1592e-018	2.7155e-018	1.1534e-018
8.8806e+013	2.3625e-018	5.1542e-018	2.7084e-018	1.1533e-018
8.8821e+013	2.3571e-018	5.1491e-018	2.7014e-018	1.1533e-018
8.8837e+013	2.3530e-018	5.1455e-018	2.6959e-018	1.1537e-018
8.8852e+013	2.3505e-018	5.1429e-018	2.6920e-018	1.1539e-018
8.8867e+013	2.3484e-018	5.1409e-018	2.6890e-018	1.1540e-018
8.8882e+013	2.3453e-018	5.1399e-018	2.6861e-018	1.1539e-018
8.8898e+013	2.3412e-018	5.1397e-018	2.6830e-018	1.1538e-018
8.8913e+013	2.3360e-018	5.1391e-018	2.6790e-018	1.1537e-018
8.8928e+013	2.3296e-018	5.1382e-018	2.6743e-018	1.1534e-018
8.8943e+013	2.3228e-018	5.1381e-018	2.6697e-018	1.1527e-018
8.8959e+013	2.3163e-018	5.1381e-018	2.6654e-018	1.1521e-018
8.8974e+013	2.3093e-018	5.1364e-018	2.6604e-018	1.1507e-018
8.8989e+013	2.3014e-018	5.1337e-018	2.6546e-018	1.1484e-018
8.9005e+013	2.2934e-018	5.1320e-018	2.6492e-018	1.1461e-018
8.9020e+013	2.2854e-018	5.1295e-018	2.6434e-018	1.1437e-018
8.9035e+013	2.2766e-018	5.1230e-018	2.6358e-018	1.1413e-018
8.9050e+013	2.2670e-018	5.1124e-018	2.6263e-018	1.1385e-018
8.9066e+013	2.2572e-018	5.0995e-018	2.6158e-018	1.1358e-018
8.9081e+013	2.2473e-018	5.0857e-018	2.6050e-018	1.1331e-018
8.9096e+013	2.2377e-018	5.0711e-018	2.5941e-018	1.1305e-018
8.9111e+013	2.2293e-018	5.0558e-018	2.5835e-018	1.1277e-018
8.9127e+013	2.2216e-018	5.0400e-018	2.5732e-018	1.1244e-018
8.9142e+013	2.2146e-018	5.0244e-018	2.5639e-018	1.1210e-018
8.9157e+013	2.2087e-018	5.0094e-018	2.5554e-018	1.1180e-018
8.9172e+013	2.2033e-018	4.9947e-018	2.5472e-018	1.1152e-018
8.9188e+013	2.1978e-018	4.9803e-018	2.5391e-018	1.1125e-018
8.9203e+013	2.1925e-018	4.9651e-018	2.5313e-018	1.1098e-018
8.9218e+013	2.1871e-018	4.9476e-018	2.5226e-018	1.1071e-018
8.9233e+013	2.1809e-018	4.9290e-018	2.5128e-018	1.1043e-018
8.9249e+013	2.1746e-018	4.9107e-018	2.5031e-018	1.1016e-018
8.9264e+013	2.1683e-018	4.8924e-018	2.4935e-018	1.0989e-018
8.9279e+013	2.1622e-018	4.8745e-018	2.4838e-018	1.0966e-018
8.9294e+013	2.1564e-018	4.8575e-018	2.4743e-018	1.0948e-018
8.9310e+013	2.1506e-018	4.8409e-018	2.4648e-018	1.0931e-018
8.9325e+013	2.1450e-018	4.8245e-018	2.4555e-018	1.0914e-018
8.9340e+013	2.1404e-018	4.8090e-018	2.4470e-018	1.0900e-018
8.9355e+013	2.1374e-018	4.7956e-018	2.4401e-018	1.0887e-018
8.9371e+013	2.1354e-018	4.7836e-018	2.4344e-018	1.0873e-018
8.9386e+013	2.1332e-018	4.7705e-018	2.4282e-018	1.0859e-018
8.9401e+013	2.1318e-018	4.7570e-018	2.4220e-018	1.0851e-018
8.9417e+013	2.1321e-018	4.7445e-018	2.4169e-018	1.0852e-018
8.9432e+013	2.1329e-018	4.7320e-018	2.4122e-018	1.0857e-018
8.9447e+013	2.1344e-018	4.7207e-018	2.4084e-018	1.0862e-018
8.9462e+013	2.1374e-018	4.7121e-018	2.4064e-018	1.0873e-018
8.9478e+013	2.1417e-018	4.7052e-018	2.4062e-018	1.0882e-018
8.9493e+013	2.1468e-018	4.6990e-018	2.4067e-018	1.0896e-018
8.9508e+013	2.1528e-018	4.6935e-018	2.4080e-018	1.0914e-018
8.9523e+013	2.1595e-018	4.6891e-018	2.4103e-018	1.0932e-018
8.9539e+013	2.1669e-018	4.6881e-018	2.4148e-018	1.0952e-018
8.9554e+013	2.1753e-018	4.6901e-018	2.4210e-018	1.0973e-018
8.9569e+013	2.1845e-018	4.6914e-018	2.4277e-018	1.0994e-018
8.9584e+013	2.1941e-018	4.6922e-018	2.4345e-018	1.1014e-018
8.9600e+013	2.2035e-018	4.6930e-018	2.4413e-018	1.1034e-018
8.9615e+013	2.2127e-018	4.6936e-018	2.4478e-018	1.1053e-018
8.9630e+013	2.2224e-018	4.6963e-018	2.4551e-018	1.1076e-018
8.9645e+013	2.2329e-018	4.7008e-018	2.4635e-018	1.1105e-018
8.9661e+013	2.2437e-018	4.7051e-018	2.4719e-018	1.1134e-018
8.9676e+013	2.2545e-018	4.7099e-018	2.4803e-018	1.1163e-018
8.9691e+013	2.2655e-018	4.7150e-018	2.4890e-018	1.1197e-018
8.9706e+013	2.2765e-018	4.7177e-018	2.4971e-018	1.1229e-018
8.9722e+013	2.2874e-018	4.7198e-018	2.5051e-018	1.1257e-018
8.9737e+013	2.2992e-018	4.7244e-018	2.5144e-018	1.1288e-018
8.9752e+013	2.3116e-018	4.7304e-018	2.5245e-018	1.1322e-018
8.9767e+013	2.3236e-018	4.7357e-018	2.5339e-018	1.1355e-018
8.9783e+013	2.3355e-018	4.7409e-018	2.5431e-018	1.1389e-018
8.9798e+013	2.3473e-018	4.7458e-018	2.5521e-018	1.1422e-018
8.9813e+013	2.3582e-018	4.7494e-018	2.5600e-018	1.1455e-018
8.9828e+013	2.3686e-018	4.7525e-018	2.5673e-018	1.1485e-018
8.9844e+013	2.3795e-018	4.7559e-018	2.5752e-018	1.1514e-018
8.9859e+013	2.3903e-018	4.7585e-018	2.5837e-018	1.1536e-018
8.9874e+013	2.4002e-018	4.7601e-018	2.5918e-018	1.1545e-018
8.9890e+013	2.4102e-018	4.7617e-018	2.6000e-018	1.1554e-018
8.9905e+013	2.4210e-018	4.7628e-018	2.6082e-018	1.1565e-018
8.9920e+013	2.4312e-018	4.7634e-018	2.6158e-018	1.1577e-018
8.9935e+013	2.4411e-018	4.7652e-018	2.6237e-018	1.1587e-018
8.9951e+013	2.4519e-018	4.7681e-018	2.6325e-018	1.1601e-018
8.9966e+013	2.4630e-018	4.7708e-018	2.6414e-018	1.1617e-018
8.9981e+013	2.4739e-018	4.7744e-018	2.6503e-018	1.1631e-018
8.9996e+013	2.4850e-018	4.7795e-018	2.6600e-018	1.1646e-018
9.0012e+013	2.4964e-018	4.7850e-018	2.6701e-018	1.1662e-018
9.0027e+013	2.5079e-018	4.7909e-018	2.6801e-018	1.1680e-018
9.0042e+013	2.5196e-018	4.7972e-018	2.6904e-018	1.1700e-018
9.0057e+013	2.5313e-018	4.8038e-018	2.7009e-018	1.1718e-018
9.0073e+013	2.5431e-018	4.8101e-018	2.7113e-018	1.1736e-018
9.0088e+013	2.5548e-018	4.8156e-018	2.7216e-018	1.1751e-018
9.0103e+013	2.5665e-018	4.8214e-018	2.7318e-018	1.1766e-018
9.0118e+013	2.5787e-018	4.8278e-018	2.7424e-018	1.1783e-018
9.0134e+013	2.5910e-018	4.8342e-018	2.7532e-018	1.1801e-018
9.0149e+013	2.6034e-018	4.8410e-018	2.7642e-018	1.1819e-018
9.0164e+013	2.6162e-018	4.8485e-018	2.7757e-018	1.1838e-018
9.0179e+013	2.6290e-018	4.8558e-018	2.7871e-018	1.1855e-018
9.0195e+013	2.6415e-018	4.8640e-018	2.7984e-018	1.1873e-018
9.0210e+013	2.6539e-018	4.8751e-018	2.8105e-018	1.1893e-018
9.0225e+013	2.6660e-018	4.8884e-018	2.8234e-018	1.1913e-018
9.0240e+013	2.6778e-018	4.9021e-018	2.8361e-018	1.1934e-018
9.0256e+013	2.6896e-018	4.9158e-018	2.8487e-018	1.1957e-018
9.0271e+013	2.7015e-018	4.9302e-018	2.8615e-018	1.1982e-018
9.0286e+013	2.7128e-018	4.9436e-018	2.8735e-018	1.2004e-018
9.0302e+013	2.7231e-018	4.9542e-018	2.8840e-018	1.2018e-018
9.0317e+013	2.7333e-018	4.9635e-018	2.8940e-018	1.2030e-018
9.0332e+013	2.7436e-018	4.9731e-018	2.9042e-018	1.2043e-018
9.0347e+013	2.7536e-018	4.9823e-018	2.9140e-018	1.2056e-018
9.0363e+013	2.7633e-018	4.9912e-018	2.9234e-018	1.2068e-018
9.0378e+013	2.7733e-018	5.0005e-018	2.9329e-018	1.2084e-018
9.0393e+013	2.7838e-018	5.0102e-018	2.9425e-018	1.2105e-018
9.0408e+013	2.7950e-018	5.0195e-018	2.9520e-018	1.2131e-018
9.0424e+013	2.8066e-018	5.0280e-018	2.9613e-018	1.2156e-018
9.0439e+013	2.8186e-018	5.0364e-018	2.9706e-018	1.2181e-018
9.0454e+013	2.8310e-018	5.0442e-018	2.9801e-018	1.2204e-018
9.0469e+013	2.8438e-018	5.0500e-018	2.9890e-018	1.2230e-018
9.0485e+013	2.8567e-018	5.0558e-018	2.9980e-018	1.2254e-018
9.0500e+013	2.8702e-018	5.0635e-018	3.0080e-018	1.2282e-018
9.0515e+013	2.8840e-018	5.0705e-018	3.0178e-018	1.2317e-018
9.0530e+013	2.8976e-018	5.0758e-018	3.0267e-018	1.2353e-018
9.0546e+013	2.9113e-018	5.0814e-018	3.0356e-018	1.2390e-018
9.0561e+013	2.9254e-018	5.0887e-018	3.0454e-018	1.2427e-018
9.0576e+013	2.9397e-018	5.0978e-018	3.0560e-018	1.2464e-018
9.0591e+013	2.9538e-018	5.1079e-018	3.0668e-018	1.2499e-018
9.0607e+013	2.9677e-018	5.1176e-018	3.0774e-018	1.2534e-018
9.0622e+013	2.9818e-018	5.1276e-018	3.0881e-018	1.2568e-018
9.0637e+013	2.9949e-018	5.1379e-018	3.0985e-018	1.2603e-018
9.0652e+013	3.0067e-018	5.1478e-018	3.1077e-018	1.2640e-018
9.0668e+013	3.0178e-018	5.1576e-018	3.1162e-018	1.2677e-018
9.0683e+013	3.0287e-018	5.1675e-018	3.1245e-018	1.2719e-018
9.0698e+013	3.0393e-018	5.1771e-018	3.1324e-018	1.2760e-018
9.0714e+013	3.0499e-018	5.1863e-018	3.1402e-018	1.2799e-018
9.0729e+013	3.0604e-018	5.1960e-018	3.1479e-018	1.2839e-018
9.0744e+013	3.0713e-018	5.2064e-018	3.1560e-018	1.2878e-018
9.0759e+013	3.0829e-018	5.2171e-018	3.1646e-018	1.2918e-018
9.0775e+013	3.0947e-018	5.2275e-018	3.1733e-018	1.2956e-018
9.0790e+013	3.1064e-018	5.2378e-018	3.1819e-018	1.2994e-018
9.0805e+013	3.1181e-018	5.2474e-018	3.1906e-018	1.3030e-018
9.0820e+013	3.1299e-018	5.2563e-018	3.1995e-018	1.3063e-018
9.0836e+013	3.1418e-018	5.2655e-018	3.2087e-018	1.3095e-018
9.0851e+013	3.1534e-018	5.2748e-018	3.2178e-018	1.3127e-018
9.0866e+013	3.1635e-018	5.2841e-018	3.2261e-018	1.3159e-018
9.0881e+013	3.1714e-018	5.2929e-018	3.2333e-018	1.3191e-018
9.0897e+013	3.1787e-018	5.3017e-018	3.2401e-018	1.3223e-018
9.0912e+013	3.1863e-018	5.3111e-018	3.2473e-018	1.3256e-018
9.0927e+013	3.1922e-018	5.3193e-018	3.2533e-018	1.3278e-018
9.0942e+013	3.1956e-018	5.3254e-018	3.2574e-018	1.3285e-018
9.0958e+013	3.1984e-018	5.3314e-018	3.2612e-018	1.3288e-018
9.0973e+013	3.2012e-018	5.3374e-018	3.2650e-018	1.3290e-018
9.0988e+013	3.2036e-018	5.3429e-018	3.2688e-018	1.3286e-018
9.1003e+013	3.2053e-018	5.3500e-018	3.2721e-018	1.3285e-018
9.1019e+013	3.2060e-018	5.3585e-018	3.2752e-018	1.3282e-018
9.1034e+013	3.2055e-018	5.3665e-018	3.2774e-018	1.3274e-018
9.1049e+013	3.2048e-018	5.3730e-018	3.2789e-018	1.3265e-018
9.1064e+013	3.2025e-018	5.3751e-018	3.2775e-018	1.3255e-018
9.1080e+013	3.1966e-018	5.3720e-018	3.2717e-018	1.3243e-018
9.1095e+013	3.1882e-018	5.3672e-018	3.2635e-018	1.3226e-018
9.1110e+013	3.1791e-018	5.3624e-018	3.2548e-018	1.3207e-018
9.1125e+013	3.1698e-018	5.3578e-018	3.2462e-018	1.3189e-018
9.1141e+013	3.1604e-018	5.3530e-018	3.2377e-018	1.3169e-018
9.1156e+013	3.1506e-018	5.3450e-018	3.2278e-018	1.3147e-018
9.1171e+013	3.1394e-018	5.3342e-018	3.2161e-018	1.3118e-018
9.1187e+013	3.1275e-018	5.3242e-018	3.2045e-018	1.3090e-018
9.1202e+013	3.1161e-018	5.3141e-018	3.1935e-018	1.3060e-018
9.1217e+013	3.1046e-018	5.3025e-018	3.1819e-018	1.3028e-018
9.1232e+013	3.0931e-018	5.2917e-018	3.1703e-018	1.2998e-018
9.1248e+013	3.0821e-018	5.2814e-018	3.1591e-018	1.2971e-018
9.1263e+013	3.0706e-018	5.2701e-018	3.1471e-018	1.2944e-018
9.1278e+013	3.0593e-018	5.2595e-018	3.1355e-018	1.2916e-018
9.1293e+013	3.0492e-018	5.2501e-018	3.1249e-018	1.2889e-018
9.1309e+013	3.0396e-018	5.2405e-018	3.1149e-018	1.2861e-018
9.1324e+013	3.0302e-018	5.2308e-018	3.1048e-018	1.2835e-018
9.1339e+013	3.0216e-018	5.2221e-018	3.0956e-018	1.2811e-018
9.1354e+013	3.0135e-018	5.2140e-018	3.0870e-018	1.2787e-018
9.1370e+013	3.0049e-018	5.2060e-018	3.0782e-018	1.2762e-018
9.1385e+013	2.9959e-018	5.1985e-018	3.0689e-018	1.2740e-018
9.1400e+013	2.9871e-018	5.1908e-018	3.0594e-018	1.2723e-018
9.1415e+013	2.9780e-018	5.1824e-018	3.0495e-018	1.2703e-018
9.1431e+013	2.9684e-018	5.1740e-018	3.0393e-018	1.2681e-018
9.1446e+013	2.9593e-018	5.1659e-018	3.0295e-018	1.2660e-018
9.1461e+013	2.9508e-018	5.1577e-018	3.0201e-018	1.2638e-018
9.1476e+013	2.9423e-018	5.1510e-018	3.0112e-018	1.2617e-018
9.1492e+013	2.9339e-018	5.1460e-018	3.0027e-018	1.2602e-018
9.1507e+013	2.9257e-018	5.1411e-018	2.9942e-018	1.2588e-018
9.1522e+013	2.9173e-018	5.1356e-018	2.9855e-018	1.2572e-018
9.1537e+013	2.9089e-018	5.1294e-018	2.9766e-018	1.2555e-018
9.1553e+013	2.9003e-018	5.1223e-018	2.9677e-018	1.2532e-018
9.1568e+013	2.8914e-018	5.1144e-018	2.9582e-018	1.2509e-018
9.1583e+013	2.8825e-018	5.1061e-018	2.9485e-018	1.2486e-018
9.1599e+013	2.8739e-018	5.0981e-018	2.9390e-018	1.2464e-018
9.1614e+013	2.8656e-018	5.0900e-018	2.9298e-018	1.2440e-018
9.1629e+013	2.8579e-018	5.0808e-018	2.9211e-018	1.2419e-018
9.1644e+013	2.8504e-018	5.0720e-018	2.9127e-018	1.2397e-018
9.1660e+013	2.8428e-018	5.0655e-018	2.9049e-018	1.2376e-018
9.1675e+013	2.8353e-018	5.0593e-018	2.8970e-018	1.2355e-018
9.1690e+013	2.8278e-018	5.0525e-018	2.8887e-018	1.2336e-018
9.1705e+013	2.8204e-018	5.0461e-018	2.8809e-018	1.2315e-018
9.1721e+013	2.8131e-018	5.0376e-018	2.8731e-018	1.2288e-018
9.1736e+013	2.8056e-018	5.0240e-018	2.8638e-018	1.2258e-018
9.1751e+013	2.7975e-018	5.0064e-018	2.8527e-018	1.2228e-018
9.1766e+013	2.7890e-018	4.9871e-018	2.8405e-018	1.2194e-018
9.1782e+013	2.7802e-018	4.9682e-018	2.8281e-018	1.2160e-018
9.1797e+013	2.7715e-018	4.9500e-018	2.8159e-018	1.2126e-018
9.1812e+013	2.7627e-018	4.9313e-018	2.8035e-018	1.2093e-018
9.1827e+013	2.7538e-018	4.9137e-018	2.7912e-018	1.2064e-018
9.1843e+013	2.7450e-018	4.8996e-018	2.7797e-018	1.2041e-018
9.1858e+013	2.7366e-018	4.8876e-018	2.7689e-018	1.2022e-018
9.1873e+013	2.7284e-018	4.8762e-018	2.7585e-018	1.2003e-018
9.1888e+013	2.7202e-018	4.8651e-018	2.7483e-018	1.1985e-018
9.1904e+013	2.7118e-018	4.8539e-018	2.7380e-018	1.1963e-018
9.1919e+013	2.7026e-018	4.8422e-018	2.7274e-018	1.1937e-018
9.1934e+013	2.6929e-018	4.8305e-018	2.7164e-018	1.1908e-018
9.1949e+013	2.6829e-018	4.8194e-018	2.7055e-018	1.1882e-018
9.1965e+013	2.6727e-018	4.8094e-018	2.6948e-018	1.1856e-018
9.1980e+013	2.6623e-018	4.8010e-018	2.6842e-018	1.1832e-018
9.1995e+013	2.6515e-018	4.7936e-018	2.6736e-018	1.1808e-018
9.2010e+013	2.6398e-018	4.7849e-018	2.6619e-018	1.1783e-018
9.2026e+013	2.6277e-018	4.7741e-018	2.6492e-018	1.1758e-018
9.2041e+013	2.6155e-018	4.7630e-018	2.6365e-018	1.1729e-018
9.2056e+013	2.6032e-018	4.7530e-018	2.6242e-018	1.1696e-018
9.2072e+013	2.5907e-018	4.7434e-018	2.6124e-018	1.1662e-018
9.2087e+013	2.5783e-018	4.7340e-018	2.6005e-018	1.1628e-018
9.2102e+013	2.5662e-018	4.7249e-018	2.5887e-018	1.1598e-018
9.2117e+013	2.5546e-018	4.7167e-018	2.5774e-018	1.1573e-018
9.2133e+013	2.5436e-018	4.7092e-018	2.5667e-018	1.1550e-018
9.2148e+013	2.5329e-018	4.7019e-018	2.5560e-018	1.1528e-018
9.2163e+013	2.5228e-018	4.6952e-018	2.5460e-018	1.1507e-018
9.2178e+013	2.5139e-018	4.6886e-018	2.5366e-018	1.1488e-018
9.2194e+013	2.5047e-018	4.6805e-018	2.5261e-018	1.1469e-018
9.2209e+013	2.4942e-018	4.6714e-018	2.5148e-018	1.1440e-018
9.2224e+013	2.4831e-018	4.6627e-018	2.5034e-018	1.1408e-018
9.2239e+013	2.4719e-018	4.6542e-018	2.4922e-018	1.1379e-018
9.2255e+013	2.4607e-018	4.6457e-018	2.4809e-018	1.1350e-018
9.2270e+013	2.4491e-018	4.6378e-018	2.4697e-018	1.1320e-018
9.2285e+013	2.4367e-018	4.6306e-018	2.4583e-018	1.1291e-018
9.2300e+013	2.4239e-018	4.6237e-018	2.4469e-018	1.1261e-018
9.2316e+013	2.4113e-018	4.6172e-018	2.4357e-018	1.1232e-018
9.2331e+013	2.3988e-018	4.6118e-018	2.4248e-018	1.1206e-018
9.2346e+013	2.3862e-018	4.6070e-018	2.4135e-018	1.1183e-018
9.2361e+013	2.3734e-018	4.6020e-018	2.4019e-018	1.1160e-018
9.2377e+013	2.3609e-018	4.5973e-018	2.3903e-018	1.1139e-018
9.2392e+013	2.3492e-018	4.5929e-018	2.3792e-018	1.1120e-018
9.2407e+013	2.3387e-018	4.5885e-018	2.3686e-018	1.1099e-018
9.2422e+013	2.3283e-018	4.5840e-018	2.3580e-018	1.1080e-018
9.2438e+013	2.3176e-018	4.5795e-018	2.3474e-018	1.1060e-018
9.2453e+013	2.3077e-018	4.5761e-018	2.3375e-018	1.1046e-018
9.2468e+013	2.2990e-018	4.5737e-018	2.3285e-018	1.1040e-018
9.2484e+013	2.2908e-018	4.5716e-018	2.3197e-018	1.1035e-018
9.2499e+013	2.2827e-018	4.5697e-018	2.3111e-018	1.1032e-018
9.2514e+013	2.2751e-018	4.5676e-018	2.3023e-018	1.1034e-018
9.2529e+013	2.2676e-018	4.5629e-018	2.2934e-018	1.1031e-018
9.2545e+013	2.2607e-018	4.5557e-018	2.2845e-018	1.1028e-018
9.2560e+013	2.2544e-018	4.5485e-018	2.2760e-018	1.1028e-018
