f[Hz]	Xd(f).re	Xd(f).im	Xg(f).re	Xg(f).im
1.3153e+014	1.8142e-009	1.3155e-009	-1.6283e-009	-2.4430e-009
1.3155e+014	9.5563e-010	-1.3855e-009	-2.0893e-009	1.8291e-009
1.3156e+014	-8.0791e-010	-6.1886e-010	1.7605e-009	8.3020e-010
1.3158e+014	-2.7142e-010	3.1892e-010	-7.0130e-010	-7.5325e-010
1.3159e+014	-8.2130e-011	-2.2828e-010	7.8748e-010	1.4356e-009
1.3161e+014	-8.4121e-010	4.0569e-010	1.0601e-009	-1.5260e-009
1.3162e+014	4.7835e-010	1.3412e-009	-7.5332e-010	-3.3454e-010
1.3164e+014	1.4874e-009	-1.2578e-010	1.8131e-011	-6.2858e-010
1.3165e+014	5.3262e-010	-1.1525e-009	-1.1004e-009	-2.8182e-010
1.3167e+014	-4.2901e-010	-1.0885e-009	-1.0930e-009	2.5652e-010
1.3168e+014	-1.1178e-009	-2.8005e-010	-9.7138e-010	2.0695e-009
1.3170e+014	-4.2119e-010	4.2867e-010	1.8797e-009	1.7233e-009
1.3171e+014	-8.0171e-010	-2.2093e-010	2.1585e-009	3.1930e-011
1.3173e+014	-1.1855e-009	1.9642e-009	2.3569e-009	-2.6995e-009
1.3174e+014	2.2171e-009	1.6756e-009	-2.9298e-009	-3.1476e-009
1.3176e+014	1.3171e-009	-1.1021e-009	-1.9578e-009	1.9843e-009
1.3177e+014	8.7320e-010	-4.6906e-010	-5.1648e-011	2.2422e-010
1.3179e+014	2.4861e-010	-2.4672e-009	-4.8095e-010	1.8511e-009
1.3181e+014	-2.7606e-009	-5.4934e-010	2.2536e-009	1.9605e-011
1.3182e+014	-4.9276e-010	1.9597e-009	-6.7734e-010	-1.5124e-009
1.3184e+014	1.0191e-009	1.4743e-010	-7.4319e-010	9.5553e-010
1.3185e+014	-4.1785e-010	-5.6893e-010	8.4622e-010	4.7186e-010
1.3187e+014	-4.5974e-010	8.4984e-010	3.0891e-010	-4.3315e-010
1.3188e+014	6.3224e-010	3.2305e-010	3.8487e-010	4.2637e-011
1.3190e+014	1.8397e-010	2.7303e-010	1.8111e-010	-1.2981e-009
1.3191e+014	1.1497e-009	-2.6694e-010	-1.4140e-009	2.6344e-010
1.3193e+014	-4.5302e-010	-1.2220e-009	8.1495e-010	2.6776e-010
1.3194e+014	-5.5529e-010	3.4539e-010	-1.2466e-009	-6.7800e-010
1.3196e+014	-1.3280e-010	-5.0738e-011	7.0472e-011	1.5852e-009
1.3197e+014	-7.2639e-011	5.7406e-010	2.8582e-010	-4.3572e-010
1.3199e+014	6.4139e-010	-1.8312e-010	1.9944e-010	1.4645e-009
1.3200e+014	-1.7910e-010	-4.6219e-010	2.1917e-009	-1.2303e-009
1.3202e+014	-2.3986e-010	-6.3253e-011	-1.6193e-009	-1.6787e-009
1.3203e+014	-1.3488e-010	-2.1096e-010	-8.4314e-010	1.1876e-009
1.3205e+014	-1.0861e-009	-1.6857e-011	6.4601e-010	4.2431e-010
1.3206e+014	-3.8878e-011	1.8715e-009	3.4813e-010	-4.9532e-010
1.3208e+014	1.6195e-009	-9.3706e-011	-4.7935e-010	-3.2178e-010
1.3210e+014	1.3979e-010	-2.1927e-010	-3.9107e-010	2.7397e-010
1.3211e+014	1.0739e-009	-9.2282e-010	1.8197e-010	5.5892e-010
1.3213e+014	-1.4139e-009	-9.1847e-010	2.9936e-010	-6.8325e-010
1.3214e+014	4.5754e-010	5.9310e-010	-1.5391e-009	9.3472e-010
1.3216e+014	-1.2317e-009	-1.4560e-009	2.7492e-009	1.8930e-009
1.3217e+014	-1.0502e-009	2.4235e-009	1.3235e-009	-3.8795e-009
1.3219e+014	1.8555e-009	-3.9813e-011	-3.4607e-009	-3.6033e-010
1.3220e+014	-4.6777e-010	-2.9606e-010	2.5965e-010	1.9413e-009
1.3222e+014	5.6226e-010	8.6795e-011	4.9632e-010	-5.0755e-010
1.3223e+014	-2.8044e-011	-2.1494e-010	-8.7879e-010	2.3648e-010
1.3225e+014	1.9165e-010	-7.1390e-010	5.1858e-010	1.4753e-009
1.3226e+014	-1.4730e-009	4.0754e-010	1.7286e-009	-7.6740e-010
1.3228e+014	1.5027e-009	1.1284e-009	-9.2280e-010	-1.1341e-009
1.3229e+014	-1.5211e-010	-1.7653e-009	6.1230e-011	7.0495e-010
1.3231e+014	-8.9946e-010	1.1340e-009	1.7311e-010	-1.1080e-009
1.3232e+014	1.1378e-009	2.2850e-012	-1.5061e-009	2.7427e-010
1.3234e+014	4.9533e-011	-7.3610e-010	3.5486e-010	1.3159e-009
1.3235e+014	-6.6535e-010	-7.0482e-010	8.7267e-010	-1.3205e-010
1.3237e+014	-1.0070e-009	6.8711e-010	1.5896e-010	-4.4885e-010
1.3239e+014	7.5401e-011	7.6740e-010	-1.4442e-010	-3.2302e-010
1.3240e+014	6.7563e-010	1.0751e-009	-3.0312e-010	-1.4254e-010
1.3242e+014	1.7195e-009	-1.1563e-009	-6.4613e-010	3.0409e-010
1.3243e+014	-1.7603e-009	-1.1459e-009	7.7910e-010	1.3822e-009
1.3245e+014	1.2214e-010	1.8772e-009	1.8400e-009	-1.9343e-009
1.3246e+014	1.5540e-009	-9.7169e-010	-3.1233e-009	-1.3852e-009
1.3248e+014	-8.8596e-010	-1.2343e-009	-1.9353e-010	3.1501e-009
1.3249e+014	-1.0185e-009	1.4738e-010	1.6069e-009	-5.6936e-010
1.3251e+014	-8.1101e-010	6.9464e-010	-3.4900e-012	2.9080e-010
1.3252e+014	3.8161e-010	1.6797e-009	7.9555e-010	-1.1948e-009
1.3254e+014	1.9634e-009	-5.4146e-010	-1.2896e-009	3.2844e-010
1.3255e+014	-1.1708e-009	-1.1093e-009	1.4002e-009	-3.5019e-010
1.3257e+014	6.4452e-010	1.4995e-009	-2.2105e-009	-8.5500e-010
1.3258e+014	9.4272e-010	-1.9688e-009	7.3271e-010	2.3289e-009
1.3260e+014	-1.6229e-009	-6.6064e-011	7.7837e-010	-1.3317e-009
1.3261e+014	-1.6004e-011	-8.0989e-011	-7.9000e-011	3.3897e-010
1.3263e+014	-1.4999e-009	9.7258e-010	-4.2965e-010	-1.5715e-009
1.3264e+014	1.7325e-009	1.5046e-009	-1.7077e-009	1.9578e-009
1.3266e+014	6.7814e-010	-1.1263e-009	1.9408e-009	3.3870e-010
1.3268e+014	5.4247e-010	-3.7904e-010	-8.5658e-010	1.4114e-010
1.3269e+014	-9.7547e-010	-1.9211e-009	2.3278e-009	9.3394e-010
1.3271e+014	-2.2616e-009	1.5513e-009	8.5610e-010	-2.5730e-009
1.3272e+014	1.2854e-009	2.0912e-009	-1.0536e-009	-1.8706e-009
1.3274e+014	2.1770e-009	-5.1433e-010	-3.4824e-009	-4.2564e-010
1.3275e+014	-1.5040e-010	-2.4069e-009	-7.6979e-010	3.9367e-009
1.3277e+014	-2.1231e-009	4.7194e-010	2.5572e-009	4.6242e-010
1.3278e+014	9.6027e-010	1.2544e-009	2.0457e-010	-6.8933e-010
1.3280e+014	5.3691e-010	-1.1552e-009	1.9891e-011	2.7419e-010
1.3281e+014	-1.1252e-009	-5.6018e-010	1.4339e-009	4.0628e-010
1.3283e+014	-1.0553e-009	1.0010e-009	6.7497e-010	-2.5807e-009
1.3284e+014	5.5842e-010	1.3488e-009	-2.3191e-009	-2.1245e-010
1.3286e+014	1.1825e-009	3.5373e-010	1.6900e-010	4.4541e-010
1.3287e+014	1.2455e-009	-7.4039e-010	-1.4252e-009	2.3082e-010
1.3289e+014	-9.5789e-011	-1.3542e-009	6.6641e-010	1.6477e-009
1.3290e+014	-6.1825e-010	-8.6109e-010	5.2935e-010	1.5156e-010
1.3292e+014	-1.8853e-009	-1.2542e-010	2.1045e-009	1.4121e-010
1.3293e+014	-1.1455e-010	2.2540e-009	-5.5699e-010	-3.4522e-009
1.3295e+014	1.5496e-009	-4.4635e-010	-2.8379e-009	1.5171e-009
1.3297e+014	-7.4978e-010	-3.6445e-010	1.1119e-009	9.7152e-010
1.3298e+014	1.8869e-010	4.6137e-010	-1.7308e-010	6.4554e-010
1.3300e+014	4.5088e-011	2.9233e-010	2.0645e-009	-3.7986e-010
1.3301e+014	1.0669e-009	4.2554e-012	-1.6644e-009	-1.8265e-009
1.3303e+014	-1.4132e-010	-1.1728e-009	-4.9614e-010	2.1072e-009
1.3304e+014	-5.1834e-010	-3.1912e-011	1.2946e-009	-2.7378e-010
1.3306e+014	-5.8077e-010	-1.8066e-010	3.2089e-010	-9.9812e-011
1.3307e+014	-3.8214e-010	9.9927e-010	6.2275e-010	-1.5194e-009
1.3309e+014	9.1947e-010	2.7595e-010	-2.1179e-009	-9.2073e-010
1.3310e+014	3.1207e-010	-5.9556e-010	-1.2410e-009	1.8364e-009
1.3312e+014	-5.0371e-010	-5.0073e-010	1.3356e-009	1.4975e-009
1.3313e+014	-4.5930e-010	6.4410e-010	1.0803e-009	-1.1350e-009
1.3315e+014	5.1800e-010	5.1522e-011	-9.2698e-010	2.2156e-010
1.3316e+014	-3.2748e-010	1.8793e-010	1.6560e-009	8.4402e-011
1.3318e+014	1.1136e-009	2.2587e-010	-1.3752e-009	-2.1287e-009
1.3319e+014	-2.5929e-010	-1.5673e-009	-1.3503e-009	2.5970e-009
1.3321e+014	-1.2923e-009	5.3886e-010	2.7185e-009	1.7195e-010
1.3322e+014	2.1301e-010	7.6522e-010	-3.2622e-010	-1.7748e-009
1.3324e+014	7.0167e-010	4.1006e-010	-6.6518e-010	-2.0035e-014
1.3326e+014	5.6700e-010	-1.3166e-009	-2.5692e-010	2.4077e-010
1.3327e+014	-2.1080e-009	1.6680e-010	5.2715e-010	-3.8664e-010
1.3329e+014	1.3571e-009	2.3590e-009	-1.6372e-009	-8.8282e-010
1.3330e+014	1.8283e-009	-2.0339e-009	-7.9277e-010	2.2995e-009
1.3332e+014	-1.5967e-009	-9.3117e-010	1.5842e-009	3.2895e-010
1.3333e+014	-2.5482e-010	4.1895e-010	-1.5650e-010	-3.1686e-011
1.3335e+014	-4.8724e-010	-4.4532e-011	1.0138e-009	5.3549e-010
1.3336e+014	-2.8607e-010	4.5109e-010	8.7651e-010	-7.9588e-010
1.3338e+014	-2.2614e-010	7.1793e-010	1.4190e-010	-1.0161e-009
1.3339e+014	1.0682e-009	6.4556e-010	-5.0952e-010	-6.4458e-010
1.3341e+014	2.7604e-010	-8.0177e-010	-1.8052e-010	-7.7402e-010
1.3342e+014	1.6875e-010	5.2846e-010	-2.1520e-009	-7.0364e-010
1.3344e+014	9.6987e-010	-1.1920e-009	-1.0272e-009	2.5258e-009
1.3345e+014	-1.4465e-009	-6.5722e-010	1.4105e-009	3.0545e-010
1.3347e+014	5.2104e-011	7.9199e-010	-1.0915e-009	5.0134e-010
1.3348e+014	-5.2107e-011	-4.8575e-010	1.8617e-009	2.2625e-009
1.3350e+014	-2.9838e-010	2.2085e-010	2.3862e-009	-1.7309e-009
1.3351e+014	-4.5245e-010	-3.3049e-010	-1.9448e-010	-1.2485e-009
1.3353e+014	-1.0022e-009	1.3357e-009	5.6777e-010	-1.8403e-009
1.3354e+014	1.6888e-009	1.4712e-009	-3.3011e-009	-2.0316e-009
1.3356e+014	1.7181e-009	-1.3888e-009	-2.4222e-009	3.5578e-009
1.3358e+014	-9.6453e-010	-1.7646e-009	2.7108e-009	1.8768e-009
1.3359e+014	-1.5261e-009	9.5404e-010	1.1591e-009	-1.4221e-009
1.3361e+014	1.2786e-009	9.0796e-010	-3.4566e-010	-8.8701e-010
1.3362e+014	4.6848e-011	-1.3049e-009	-1.0776e-009	-3.8541e-010
1.3364e+014	-5.7573e-010	6.1948e-010	-1.0487e-009	1.4182e-009
1.3365e+014	6.5205e-010	-5.4853e-010	1.7250e-009	1.6965e-009
1.3367e+014	-1.1027e-009	-5.4083e-011	1.8612e-009	-1.9446e-009
1.3368e+014	6.4691e-010	4.8449e-010	-1.8952e-009	-1.1437e-009
1.3370e+014	-8.2787e-010	-8.7122e-010	2.1040e-011	1.3898e-009
1.3371e+014	-5.4286e-010	1.6688e-009	6.7523e-010	-5.9715e-010
1.3373e+014	1.3520e-009	8.1130e-011	-1.2785e-010	-3.9015e-010
1.3374e+014	-1.5334e-010	-3.4364e-010	-8.1676e-010	-6.0941e-010
1.3376e+014	3.0028e-010	2.2265e-010	-4.7530e-010	1.3914e-009
1.3377e+014	3.0391e-010	-5.9373e-011	1.3493e-009	-6.0612e-010
1.3379e+014	6.3105e-010	-2.0027e-010	-1.4929e-009	-8.2105e-010
1.3380e+014	5.0692e-010	-1.0025e-009	-8.3529e-010	1.1956e-009
1.3382e+014	-7.4713e-010	-1.7399e-009	5.2504e-011	1.9871e-009
1.3383e+014	-2.6532e-009	1.3136e-010	3.4247e-009	7.2960e-010
1.3385e+014	-4.1380e-010	2.3851e-009	4.7840e-010	-3.5935e-009
1.3387e+014	1.0335e-009	5.6372e-010	-1.9529e-009	3.7537e-010
1.3388e+014	1.1847e-010	3.6942e-010	1.0380e-009	-4.1766e-010
1.3390e+014	9.0685e-010	8.4022e-010	-1.9958e-009	-1.1824e-009
1.3391e+014	1.6923e-009	-5.8941e-010	-8.8501e-010	2.2438e-009
1.3393e+014	-4.1030e-011	-1.5489e-009	1.6803e-009	2.0625e-010
1.3394e+014	-1.8271e-010	-3.3936e-010	-6.7614e-010	-9.3320e-010
1.3396e+014	-5.8687e-010	-1.3741e-009	-2.4666e-010	1.0944e-009
1.3397e+014	-1.5785e-009	6.6475e-010	2.8402e-010	-1.5730e-010
1.3399e+014	2.2271e-010	-4.6694e-011	1.2537e-010	1.5900e-009
1.3400e+014	-2.2590e-009	8.8028e-010	3.1935e-009	-1.1332e-009
1.3402e+014	2.0563e-009	3.2554e-009	-2.1053e-009	-3.2555e-009
1.3403e+014	2.4441e-009	-2.3842e-009	-1.9576e-009	2.1134e-009
1.3405e+014	-1.5876e-009	-8.9332e-010	1.1555e-009	7.2971e-010
1.3406e+014	-6.4733e-011	3.7992e-010	6.2505e-010	-2.3080e-010
1.3408e+014	-2.9046e-010	3.5095e-010	-1.6522e-010	-1.2265e-009
1.3409e+014	9.4903e-010	1.9759e-010	-1.3110e-009	6.4333e-010
1.3411e+014	-8.8385e-011	-9.4519e-010	6.5091e-010	3.1028e-010
1.3412e+014	-2.6680e-010	-3.6617e-011	-1.1643e-009	2.8806e-010
1.3414e+014	-5.7084e-010	-3.9651e-010	1.5952e-009	2.0775e-009
1.3416e+014	-3.8068e-010	1.0103e-009	1.9015e-009	-2.2824e-009
1.3417e+014	9.0477e-010	-3.2919e-010	-1.8290e-009	-8.3135e-010
1.3419e+014	-1.1266e-009	-2.4510e-010	5.3044e-010	4.4362e-010
1.3420e+014	5.6897e-010	1.3355e-009	-1.1693e-009	-1.5289e-009
1.3422e+014	8.1885e-010	-1.0412e-009	-1.7997e-009	2.1289e-009
1.3423e+014	-9.4104e-010	-1.3822e-010	1.8215e-009	1.5768e-009
1.3425e+014	-5.7652e-011	4.8186e-010	1.5410e-009	-4.6708e-010
1.3426e+014	1.2590e-010	7.8321e-010	8.0231e-010	-2.0480e-009
1.3428e+014	1.7111e-009	-1.3299e-010	-2.5372e-009	-8.4744e-010
1.3429e+014	-3.2500e-010	-2.0116e-009	3.1399e-010	2.0591e-009
1.3431e+014	-1.4386e-009	3.7055e-010	5.0543e-010	-1.4731e-009
1.3432e+014	2.3381e-010	4.7425e-010	-1.5198e-009	1.0169e-009
1.3434e+014	-2.6903e-010	-1.6537e-010	1.3185e-009	5.5755e-010
1.3435e+014	-2.3989e-010	5.8714e-010	-4.7370e-010	-4.3589e-010
1.3437e+014	5.8980e-010	1.4339e-010	5.3572e-010	1.0311e-009
1.3438e+014	-3.9782e-010	-3.3851e-010	1.3815e-009	-8.1573e-010
1.3440e+014	1.4962e-010	1.1206e-009	-6.8700e-010	-1.8164e-009
1.3441e+014	1.4292e-009	-6.2948e-010	-2.0139e-009	7.5896e-010
1.3443e+014	-6.9903e-010	-1.1023e-009	9.6447e-010	1.5342e-009
1.3445e+014	-5.3913e-010	2.7043e-010	6.2346e-010	-7.4175e-010
1.3446e+014	-2.5017e-010	2.0038e-010	-1.2992e-011	-2.0146e-012
1.3448e+014	4.3770e-011	4.4334e-010	1.1501e-010	-5.7484e-010
1.3449e+014	3.8935e-010	2.5150e-010	-5.0902e-010	-2.8557e-010
1.3451e+014	6.6179e-010	-4.6362e-010	-9.4156e-010	8.7767e-011
1.3452e+014	-7.1375e-010	-7.8354e-010	-3.1752e-011	1.6333e-009
1.3454e+014	-4.6674e-010	7.8305e-010	1.5640e-009	-3.3913e-010
1.3455e+014	5.4123e-010	1.4279e-010	-9.1215e-010	-6.7464e-010
1.3457e+014	2.8340e-010	-4.5044e-010	2.5896e-010	1.5346e-009
1.3458e+014	-9.9240e-010	-7.3003e-010	2.2795e-009	-5.9776e-010
1.3460e+014	-8.7408e-010	1.8832e-009	-4.5397e-010	-2.8750e-009
1.3461e+014	2.2459e-009	4.5318e-010	-2.6184e-009	1.9596e-010
1.3463e+014	-1.5238e-010	-1.6387e-009	-1.8196e-010	1.2761e-009
1.3464e+014	-6.1142e-010	4.8715e-010	-2.4805e-010	7.6998e-010
1.3466e+014	5.7101e-010	6.4426e-011	1.1252e-009	7.1698e-010
1.3467e+014	2.6810e-010	-6.6339e-010	3.5506e-011	-6.0974e-010
1.3469e+014	-7.1409e-010	-7.6097e-010	5.4242e-010	5.9171e-010
1.3470e+014	-1.0590e-009	4.2288e-010	1.7884e-010	-1.0875e-009
1.3472e+014	-1.7674e-010	1.1025e-009	-1.5740e-010	8.1302e-010
1.3474e+014	9.8147e-010	5.7061e-010	1.1923e-009	-1.5025e-009
1.3475e+014	3.7798e-010	-6.1010e-010	-2.2301e-009	-7.0790e-010
1.3477e+014	5.6258e-011	1.3496e-010	-3.7697e-010	1.3776e-009
1.3478e+014	4.1062e-010	-6.8590e-010	4.4333e-011	1.0386e-009
1.3480e+014	-7.9401e-010	-3.3354e-010	2.1302e-009	3.1961e-010
1.3481e+014	-3.1200e-010	3.0010e-010	-3.7581e-010	-2.3281e-009
1.3483e+014	-3.8562e-010	6.4568e-010	-1.1618e-009	9.4830e-010
1.3484e+014	1.1151e-009	8.5980e-010	5.1279e-010	-4.6877e-010
1.3486e+014	1.0535e-009	-1.3048e-009	-1.3424e-009	5.6173e-010
1.3487e+014	-1.0768e-009	-9.7876e-010	1.3131e-009	1.0517e-009
1.3489e+014	-4.6703e-010	5.3217e-010	4.2234e-012	-1.3155e-009
1.3490e+014	-2.7307e-010	-5.2762e-010	-8.5055e-010	1.2377e-009
1.3492e+014	-1.5207e-009	1.2494e-009	2.2447e-009	2.6514e-010
1.3493e+014	2.0038e-009	1.8079e-009	-3.8702e-010	-2.6175e-009
1.3495e+014	1.2764e-009	-2.0615e-009	-2.1543e-009	1.1014e-009
1.3496e+014	-1.4968e-009	-5.9394e-010	1.7212e-009	1.2457e-009
1.3498e+014	-4.1277e-010	1.0084e-009	7.2717e-010	-2.1149e-009
1.3499e+014	1.0854e-009	6.4275e-010	-2.2831e-009	-1.0557e-009
1.3501e+014	7.8817e-010	-1.3160e-009	-1.7752e-009	2.1229e-009
1.3503e+014	-9.1869e-010	-7.7643e-010	1.3484e-009	2.0015e-009
1.3504e+014	-9.7042e-010	-1.0858e-010	1.3347e-009	5.8307e-011
1.3506e+014	-8.5117e-010	1.3375e-009	1.4704e-009	-1.1953e-010
1.3507e+014	1.1673e-009	6.8197e-010	1.0221e-009	-2.0907e-009
1.3509e+014	1.8274e-010	-3.5521e-011	-1.8622e-009	-1.5638e-009
1.3510e+014	1.2458e-009	-4.0591e-010	-1.0538e-009	1.5575e-009
1.3512e+014	-1.3851e-009	-1.2460e-009	1.7809e-009	-7.0230e-010
1.3513e+014	3.9669e-010	1.9633e-009	-3.0614e-009	-2.1876e-009
1.3515e+014	1.2981e-009	-2.3562e-009	-2.0357e-009	4.4955e-009
1.3516e+014	-3.0071e-009	-8.4492e-011	3.8018e-009	1.3231e-009
1.3518e+014	1.8641e-010	2.1876e-009	8.6170e-010	-1.5276e-009
1.3519e+014	1.1832e-009	9.4831e-010	2.7218e-010	-1.1277e-009
1.3521e+014	2.3285e-009	-1.0406e-009	-1.5403e-009	-8.8693e-011
1.3522e+014	-1.3724e-009	-2.5407e-009	1.4180e-009	1.2964e-009
1.3524e+014	-1.5266e-009	1.0616e-009	6.4074e-010	-2.2295e-009
1.3525e+014	-1.7144e-010	5.0828e-010	-1.3336e-009	-6.6766e-010
1.3527e+014	4.5074e-010	1.3330e-009	-1.7178e-009	-1.8178e-010
1.3528e+014	1.3128e-009	-9.6454e-010	-5.7260e-010	2.5189e-009
1.3530e+014	-8.5683e-010	-1.7482e-010	1.4704e-009	-4.2719e-010
1.3531e+014	8.9204e-010	-4.2110e-010	-1.3818e-009	1.3075e-009
1.3533e+014	-2.0694e-009	-8.2759e-010	3.7214e-009	9.8317e-010
1.3535e+014	2.3458e-010	2.6871e-009	-3.9410e-010	-3.7569e-009
1.3536e+014	1.6702e-009	-1.1562e-009	-1.5751e-009	1.2244e-009
1.3538e+014	-9.8505e-010	1.2861e-010	6.4108e-010	-6.9404e-010
1.3539e+014	1.1403e-009	-6.5479e-011	-1.1770e-009	6.7688e-010
1.3541e+014	-8.4446e-010	-5.5833e-010	1.4226e-009	4.9966e-011
1.3542e+014	8.7058e-010	5.0606e-010	-8.8180e-010	-1.1213e-009
1.3544e+014	-5.2568e-010	-1.5854e-009	-4.5795e-010	1.3524e-010
1.3545e+014	-7.8276e-010	9.9361e-010	-2.0586e-009	3.0675e-010
1.3547e+014	2.7105e-010	-8.1610e-010	7.2136e-010	4.1192e-009
1.3548e+014	-1.8036e-009	8.1005e-010	4.5826e-009	-9.6548e-010
1.3550e+014	8.4886e-010	1.5300e-009	-3.8789e-010	-3.1979e-009
1.3551e+014	5.2214e-010	4.5033e-010	-8.8186e-010	-8.6557e-010
1.3553e+014	1.8077e-009	4.0552e-010	-1.9504e-009	-1.1054e-009
1.3554e+014	1.0382e-009	-1.7286e-009	-1.9656e-009	2.0029e-009
1.3556e+014	-1.2220e-010	-1.5689e-009	7.5430e-010	1.6812e-009
1.3557e+014	-1.8790e-009	-1.6785e-009	8.5072e-010	1.3101e-009
1.3559e+014	-2.3801e-009	1.5365e-009	3.2238e-009	-2.3212e-010
1.3560e+014	5.6596e-010	1.8853e-009	-2.2221e-010	-4.0614e-009
1.3562e+014	1.0025e-009	2.2890e-010	-3.5070e-009	5.8844e-010
1.3564e+014	5.7269e-011	-4.3225e-010	7.2488e-010	2.1384e-009
1.3565e+014	-3.2380e-010	9.0218e-010	1.0662e-009	-2.9078e-010
1.3567e+014	1.6652e-009	5.5601e-010	3.9204e-010	-1.0085e-009
1.3568e+014	9.4958e-010	-1.5512e-009	-1.5787e-009	-6.7693e-010
1.3570e+014	-8.4796e-010	-1.1245e-009	-3.3792e-010	1.6142e-009
1.3571e+014	-5.6682e-010	3.1084e-010	3.9043e-010	-1.8574e-010
1.3573e+014	2.8371e-010	-8.1896e-010	-4.1332e-010	1.5177e-009
1.3574e+014	-2.3385e-009	-5.1990e-010	2.7384e-009	5.3657e-010
1.3576e+014	-6.7696e-010	2.9847e-009	1.2053e-009	-2.4805e-009
1.3577e+014	2.3441e-009	6.7848e-010	-1.2569e-009	-2.5318e-009
1.3579e+014	6.0523e-010	-9.0983e-010	-3.6062e-009	1.8870e-010
1.3580e+014	4.7231e-010	-5.1096e-010	-1.9391e-010	3.3206e-009
1.3582e+014	-4.5071e-010	-1.2848e-009	1.6375e-009	2.5061e-010
1.3583e+014	-1.4821e-009	4.9585e-010	4.7556e-010	2.3950e-010
1.3585e+014	5.7705e-010	1.2491e-009	1.0596e-009	-8.1541e-010
1.3586e+014	8.1766e-010	-4.5152e-010	-8.6900e-010	-7.1574e-010
1.3588e+014	4.1622e-012	-3.8340e-010	-1.4142e-010	4.9447e-010
1.3589e+014	2.2609e-011	-5.5956e-010	-5.5645e-011	2.2100e-010
1.3591e+014	-8.7104e-010	-5.2765e-010	1.0194e-009	4.9098e-010
1.3593e+014	-1.0938e-009	8.9246e-010	6.7799e-010	-1.9582e-009
1.3594e+014	8.2425e-010	1.2774e-009	-2.4086e-009	-4.9288e-010
1.3596e+014	6.3793e-010	-6.8335e-010	1.6561e-010	2.0548e-009
1.3597e+014	-2.4488e-010	5.1528e-010	1.0189e-009	-1.0283e-009
1.3599e+014	1.1192e-009	-4.5223e-010	-1.3926e-009	1.0784e-010
1.3600e+014	-8.5950e-010	-4.2463e-010	5.6215e-010	7.7380e-010
1.3602e+014	1.0462e-009	5.3067e-010	-4.0412e-010	-1.1429e-010
1.3603e+014	-1.5129e-010	-1.9373e-009	5.2303e-010	1.0849e-009
1.3605e+014	-1.4703e-009	2.8698e-010	6.5734e-010	-3.4687e-010
1.3606e+014	-4.0881e-010	1.5094e-010	7.1610e-010	4.3810e-010
1.3608e+014	-9.5536e-010	1.1551e-009	1.2637e-009	-1.5186e-009
1.3609e+014	1.0243e-009	1.2940e-009	-9.0629e-010	-1.2999e-009
1.3611e+014	9.8907e-010	-6.1944e-011	-6.3725e-010	-9.0269e-010
1.3612e+014	8.2513e-010	-3.4317e-010	-2.4469e-009	-4.4423e-010
1.3614e+014	3.4012e-010	-9.3331e-010	-1.6332e-009	2.5124e-009
1.3615e+014	-3.3243e-010	-5.7673e-010	1.2374e-009	2.3681e-009
1.3617e+014	3.4725e-011	-5.3991e-010	2.0044e-009	2.4696e-010
1.3618e+014	-1.3242e-009	-1.1508e-009	9.0595e-010	-5.3436e-010
1.3620e+014	-1.7558e-009	1.6248e-009	1.1395e-009	-4.1534e-010
1.3622e+014	1.0280e-009	1.3036e-009	8.3160e-010	-2.0295e-009
1.3623e+014	4.8223e-010	2.3159e-010	-2.0433e-009	-1.8434e-009
1.3625e+014	9.5673e-010	-3.2575e-010	-1.4219e-009	1.7753e-009
1.3626e+014	-7.4052e-010	-1.2035e-010	1.4480e-009	-7.9992e-010
1.3628e+014	1.6006e-009	6.2758e-010	-3.4713e-009	-6.5427e-010
1.3629e+014	-3.8198e-010	-2.1925e-009	6.4856e-010	4.3005e-009
1.3631e+014	-6.9492e-010	1.0950e-009	2.3466e-009	-1.5184e-009
1.3632e+014	2.9706e-010	-1.3287e-009	-1.0602e-009	6.7423e-010
1.3634e+014	-1.4953e-009	1.3569e-009	2.0015e-009	-1.6384e-010
1.3635e+014	1.9564e-009	-4.1501e-010	-5.5549e-010	-7.8779e-010
1.3637e+014	-2.1034e-009	-8.7124e-010	1.1273e-009	-5.0427e-010
1.3638e+014	3.1525e-010	1.6272e-009	-1.7636e-009	-1.5651e-009
1.3640e+014	-2.5294e-010	4.6868e-011	-4.5171e-010	1.7181e-009
1.3641e+014	1.3684e-009	1.3159e-009	5.8178e-010	-6.4620e-010
1.3643e+014	8.5941e-010	-1.6717e-009	-8.8492e-010	1.7796e-010
1.3644e+014	-4.6819e-010	-2.8344e-010	8.2220e-011	9.8287e-010
1.3646e+014	-7.0242e-010	-4.6843e-010	1.6032e-009	-3.5054e-010
1.3647e+014	3.5355e-010	1.2474e-009	-1.9185e-009	-1.9995e-009
1.3649e+014	5.4199e-010	-1.8725e-009	-1.1107e-009	3.6154e-009
1.3651e+014	-1.8090e-009	9.5963e-010	3.3506e-009	-5.5832e-010
1.3652e+014	1.4070e-009	-1.5875e-010	-1.2803e-009	-9.0612e-010
1.3654e+014	-1.8382e-009	-2.5958e-010	1.5218e-009	4.1328e-010
1.3655e+014	7.3605e-010	1.4045e-009	-6.5010e-010	-1.8955e-009
1.3657e+014	-2.7464e-010	7.6812e-011	-5.9443e-010	3.9784e-010
1.3658e+014	1.8170e-009	1.0264e-009	-6.9476e-010	-5.6283e-010
